trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
1,77,5,15.039439163150083,16.710487959055648,25.0,"['259004', '345470', '219611', '274702', '165026']"
1,78,3,14.256355771007895,15.840395301119884,25.0,"['407841', '44738', '524907']"
1,79,7,38.15826528137461,42.39807253486068,50.0,"['282801', '391969', '440204', '294527', '106794', '492549', '516545']"
1,80,4,16.710403260448878,18.567114733832085,25.0,"['494604', '38407', '142507', '428936']"
1,81,9,24.556354755251625,27.28483861694625,50.0,"['531662', '267376', '545763', '110117', '111557', '127663', '20621', '404858', '449181']"
1,82,4,19.00094000243219,21.11215555825799,25.0,"['213568', '541074', '173050', '325789']"
1,83,6,19.529691886228736,21.69965765136526,25.0,"['106564', '530378', '361750', '111433', '210595', '448971']"
1,84,2,15.934000185763688,17.704444650848544,25.0,"['107460', '487751']"
1,85,7,16.881604144570886,18.757337938412096,25.0,"['208475', '153002', '119842', '114077', '531460', '331771', '547304']"
1,86,12,29.548796864791008,32.83199651643445,50.0,"['417114', '61379', '233753', '402638', '75607', '93799', '237120', '78581', '214106', '404444', '120305', '33973']"
1,87,7,24.24375477592078,26.937505306578643,50.0,"['520487', '342684', '392818', '450692', '316619', '493311', '327612']"
1,88,5,18.96304289064407,21.070047656271186,25.0,"['547937', '368041', '238996', '454770', '77868']"
1,89,9,33.72846917505392,37.476076861171016,50.0,"['175977', '485700', '159311', '330258', '160568', '537424', '284645', '527111', '476573']"
1,90,8,24.945210722340665,27.716900802600737,50.0,"['335542', '31427', '311107', '620', '185819', '383693', '371852', '129766']"
1,91,4,17.26008316570256,19.177870184113956,25.0,"['283566', '101380', '431957', '74247']"
1,92,6,26.58093350431531,29.534370560350347,50.0,"['16760', '262350', '523530', '541265', '188487', '369055']"
1,93,10,33.38468609533027,37.09409566147807,50.0,"['234094', '174597', '57620', '486178', '141350', '329123', '292676', '427800', '298162', '299354']"
1,94,2,14.791557576815677,16.43506397423964,25.0,"['131393', '473426']"
1,95,6,23.203329181832938,25.781476868703265,50.0,"['373657', '111132', '491749', '323278', '124562', '263375']"
1,96,13,31.054804671333596,34.505338523704,50.0,"['69626', '437412', '334183', '506136', '85660', '392777', '169460', '464315', '302838', '112300', '47630', '120348', '248626']"
1,97,12,31.25570872803541,34.72856525337267,50.0,"['69737', '26402', '450684', '184427', '321516', '429888', '326187', '203733', '79390', '130380', '446349', '471083']"
1,98,12,33.257007554208755,36.95223061578751,50.0,"['295670', '225298', '327131', '305432', '411121', '197532', '170825', '473498', '129763', '411518', '125128', '95555']"
1,99,5,30.495363974494246,33.88373774943805,50.0,"['527237', '352319', '459186', '47959', '68232']"
1,100,11,30.84426706665802,34.27140785184224,50.0,"['428747', '244264', '418397', '522556', '199812', '316051', '35073', '357027', '159900', '217704', '183304']"
1,101,3,9.334528264438191,10.37169807159799,25.0,"['216421', '57486', '142225']"
1,102,12,25.765223893322563,28.62802654813618,50.0,"['544508', '373440', '202088', '514303', '125925', '77324', '247213', '76849', '256426', '381122', '255345', '385325']"
1,103,4,22.996025236843924,25.551139152048805,50.0,"['67009', '341670', '32222', '312335']"
1,104,2,4.855035976561062,5.39448441840118,25.0,"['18838', '320013']"
1,105,2,22.432961049282266,24.925512276980296,25.0,"['79849', '199657']"
1,106,11,33.71637404162497,37.46263782402774,50.0,"['510593', '13050', '149516', '230471', '319626', '31965', '323846', '377381', '315490', '513516', '179644']"
1,107,9,35.07365593802911,38.97072882003235,50.0,"['238242', '84873', '361089', '168910', '452253', '352165', '69868', '362268', '432671']"
1,108,11,31.322411157944043,34.80267906438227,50.0,"['222350', '359302', '151790', '312', '412293', '44812', '267735', '451771', '396742', '436517', '506224']"
1,109,4,21.69097251730841,24.101080574787122,25.0,"['451978', '381087', '507808', '32833']"
1,110,9,31.417489882887203,34.90832209209689,50.0,"['160500', '152266', '389346', '482395', '167202', '304116', '422424', '122651', '97799']"
1,111,6,25.220932740574145,28.023258600637938,50.0,"['15007', '537920', '147319', '365132', '422231', '482358']"
1,112,8,27.64139795538192,30.7126643948688,50.0,"['5296', '463762', '48221', '241027', '97512', '389848', '543450', '361607']"
1,113,4,14.007303549265377,15.563670610294862,25.0,"['386874', '338070', '239985', '341616']"
1,114,12,35.115946969252846,39.01771885472538,50.0,"['35191', '96862', '298681', '52377', '39960', '454110', '682', '387140', '330074', '215656', '396629', '259612']"
1,115,4,19.24252479718675,21.380583107985277,25.0,"['500428', '95544', '20210', '391944']"
1,116,11,44.00814981218726,48.897944235763624,50.0,"['249276', '248221', '6945', '31382', '329260', '333827', '386916', '91480', '451461', '229481', '144143']"
1,117,12,32.40347473777662,36.0038608197518,50.0,"['95159', '541219', '337903', '488440', '88759', '66449', '325008', '359627', '487709', '256260', '395429', '126829']"
1,118,6,21.466025910436294,23.85113990048477,25.0,"['302088', '28159', '126795', '69842', '441278', '141246']"
2,1,13,28.965272098632475,32.18363566514719,50.0,"['369049', '250934', '242516', '436282', '224398', '340776', '386874', '173606', '336050', '412293', '620', '219611', '15089']"
2,2,1,9.47249378236528,10.524993091516977,25.0,['682']
2,3,1,10.550476997429259,11.722752219365843,25.0,['27832']
2,4,6,20.16951148572617,22.41056831747352,25.0,"['343990', '452422', '93799', '78581', '239985', '359627']"
2,5,1,13.69530425575098,15.2170047286122,25.0,['418397']
2,6,12,26.052102830024683,28.946780922249648,50.0,"['32222', '535774', '314471', '315517', '241758', '30686', '438056', '173050', '329260', '70024', '349166', '233698']"
2,7,1,4.586174831298059,5.095749812553398,25.0,['264018']
2,8,13,35.722416745132016,39.6915741612578,50.0,"['391468', '290676', '61379', '538593', '57486', '410593', '487999', '372499', '454310', '257435', '133636', '487621', '106794']"
2,9,10,34.09801434266955,37.88668260296617,50.0,"['524496', '431957', '6945', '547937', '417114', '229548', '100763', '120305', '175977', '77324']"
2,10,8,21.26703021478111,23.63003357197901,25.0,"['160500', '179886', '47630', '33973', '520487', '515041', '421285', '470251']"
2,11,13,49.333703862225505,54.815226513583895,75.0,"['341616', '289058', '241959', '180949', '376796', '361089', '451476', '97305', '486178', '546972', '411121', '402638', '503022']"
2,12,6,15.253791460434407,16.94865717826045,25.0,"['265588', '111433', '125925', '106564', '389744', '367483']"
2,13,1,3.411996977397058,3.791107752663398,25.0,['42335']
2,14,10,24.449199562674195,27.165777291860216,50.0,"['201687', '358737', '208475', '335542', '110117', '75607', '346824', '139272', '7292', '188953']"
2,15,6,13.935463369621731,15.48384818846859,25.0,"['206494', '196305', '379782', '361750', '396589', '261325']"
2,16,5,24.862510295161204,27.625011439068004,50.0,"['317423', '330074', '538937', '55949', '16760']"
2,17,12,27.447727947271915,30.497475496968793,50.0,"['209412', '498546', '196926', '384563', '469041', '471083', '512375', '284293', '225298', '142507', '392995', '239992']"
2,18,7,36.445430426369974,40.494922695966636,50.0,"['319626', '97799', '128310', '534341', '249276', '267376', '179644']"
